Image_name;Cell_id;RgbMean_r;RgbMean_g;RgbMean_b;Canny_thresh_10;Canny_thresh_15;Canny_thresh_20;Canny_thresh_25;Canny_thresh_30;Canny_thresh_35;Canny_thresh_40;Canny_thresh_45;Canny_thresh_50;Canny_thresh_55;Canny_thresh_60;Canny_thresh_65;Canny_thresh_70;Canny_thresh_75;Canny_thresh_80;Canny_thresh_85;Canny_thresh_90;Canny_thresh_95;Canny_thresh_100;Mean;Modus;Mean_dev;Modus_dev;Harris_Q0.02_D5;Harris_Q0.02_D10;Harris_Q0.02_D20;Harris_Q0.16_D5;Harris_Q0.16_D10;Harris_Q0.16_D20;Road;Main_road;Laws_W7_b;Laws_W7_o;Laws_W7_r;Laws_W7_v_r;Laws_W7_v_u;Laws_W11_b;Laws_W11_o;Laws_W11_r;Laws_W11_v_r;Laws_W11_v_u;Laws_W15_b;Laws_W15_o;Laws_W15_r;Laws_W15_v_r;Laws_W15_v_u;Laws_W31_b;Laws_W31_o;Laws_W31_r;Laws_W31_v_r;Laws_W31_v_u
C:\Users\lipovitsa\Documents\_img\urban\prg\UrbanizationIndexUj_LT_20140827\UrbanizationIndexUj_LT_20140814\UrbanizationIndex\bin\Debug\tempproject\3\01.bmp;33;75.8182;91.1465;56.3174;887;794;614;496;382;334;303;301;296;282;265;264;263;249;234;217;207;180;153;85.9545;95;9.96976;13.4625;7;6;3;0;0;0;0;0;205;0;6;290;3343;82;15;37;317;3393;24;64;57;100;3599;24;145;151;93;3431
C:\Users\lipovitsa\Documents\_img\urban\prg\UrbanizationIndexUj_LT_20140827\UrbanizationIndexUj_LT_20140814\UrbanizationIndex\bin\Debug\tempproject\3\01.bmp;34;89.3234;105.858;73.3109;812;555;96;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90.2172;92;9.50505;9.67084;0;0;0;0;0;0;0;0;154;458;1;0;3231;16;55;33;0;3740;18;553;53;0;3220;0;454;0;7;3383
C:\Users\lipovitsa\Documents\_img\urban\prg\UrbanizationIndexUj_LT_20140827\UrbanizationIndexUj_LT_20140814\UrbanizationIndex\bin\Debug\tempproject\3\01.bmp;35;97.5632;108.68;78.8939;830;740;535;519;413;365;301;300;300;300;296;295;293;293;293;289;201;200;200;80.313;89;12.2863;15.0479;3;2;1;0;0;0;0;23;364;775;126;71;2508;428;648;78;15;2675;376;983;142;0;2343;315;715;392;37;2385
C:\Users\lipovitsa\Documents\_img\urban\prg\UrbanizationIndexUj_LT_20140827\UrbanizationIndexUj_LT_20140814\UrbanizationIndex\bin\Debug\tempproject\3\01.bmp;36;117.918;119.965;103.912;1047;1003;983;968;963;945;918;909;899;894;872;860;845;828;814;787;774;738;699;67.7378;60;21.8898;23.155;26;10;6;6;4;2;852;1082;2576;36;542;125;565;2502;12;746;54;530;2344;26;974;0;500;2543;15;1129;0;157
C:\Users\lipovitsa\Documents\_img\urban\prg\UrbanizationIndexUj_LT_20140827\UrbanizationIndexUj_LT_20140814\UrbanizationIndex\bin\Debug\tempproject\3\01.bmp;37;77.3358;89.2836;59.1792;1014;998;928;915;883;878;843;831;820;783;769;732;723;684;616;536;498;498;454;82.6002;88;20.1819;20.892;18;9;3;0;0;0;949;0;1050;13;105;1237;1439;847;29;95;1098;1775;844;32;6;1205;1757;680;118;0;1559;1487
C:\Users\lipovitsa\Documents\_img\urban\prg\UrbanizationIndexUj_LT_20140827\UrbanizationIndexUj_LT_20140814\UrbanizationIndex\bin\Debug\tempproject\3\01.bmp;38;111.044;116.756;91.4352;1068;1057;1042;1042;1024;1014;991;962;953;946;910;900;889;887;871;852;844;802;779;71.4243;60;15.1772;18.9408;32;16;7;7;6;3;241;0;2501;11;154;272;906;2111;22;258;192;1261;2174;9;202;137;1322;2490;3;139;18;1194
C:\Users\lipovitsa\Documents\_img\urban\prg\UrbanizationIndexUj_LT_20140827\UrbanizationIndexUj_LT_20140814\UrbanizationIndex\bin\Debug\tempproject\3\01.bmp;39;87.1618;96.4253;67.8816;1117;1081;1052;1049;1035;1015;1003;982;963;935;897;851;810;800;738;700;655;585;572;77.5887;60;15.572;23.4932;29;14;3;2;2;1;567;0;1774;30;110;861;1069;1563;9;165;713;1394;1523;0;158;797;1366;877;0;410;980;1577
C:\Users\lipovitsa\Documents\_img\urban\prg\UrbanizationIndexUj_LT_20140827\UrbanizationIndexUj_LT_20140814\UrbanizationIndex\bin\Debug\tempproject\3\01.bmp;40;82.1886;98.7786;60.7687;801;707;430;293;188;80;54;39;39;39;34;31;18;18;18;18;17;15;15;86.5892;95;8.23118;11.7691;0;0;0;0;0;0;24;0;34;168;59;80;3503;1;17;14;110;3702;0;160;14;44;3626;0;295;0;196;3353
C:\Users\lipovitsa\Documents\_img\urban\prg\UrbanizationIndexUj_LT_20140827\UrbanizationIndexUj_LT_20140814\UrbanizationIndex\bin\Debug\tempproject\3\01.bmp;41;89.1431;103.32;66.3491;735;575;211;51;37;6;6;6;6;6;2;2;1;1;1;1;0;0;0;83.4386;95;8.8895;14.5851;0;0;0;0;0;0;0;0;3;285;44;0;3512;0;8;12;0;3824;0;15;15;0;3814;0;233;0;18;3593
C:\Users\lipovitsa\Documents\_img\urban\prg\UrbanizationIndexUj_LT_20140827\UrbanizationIndexUj_LT_20140814\UrbanizationIndex\bin\Debug\tempproject\3\01.bmp;42;87.2706;100.52;69.6826;999;908;827;721;597;492;430;341;304;273;257;248;231;215;209;208;199;176;155;83.6655;91;13.4284;15.3013;3;2;1;0;0;0;2;0;490;65;390;552;2347;283;85;518;481;2477;232;85;593;127;2807;334;184;664;97;2565
C:\Users\lipovitsa\Documents\_img\urban\prg\UrbanizationIndexUj_LT_20140827\UrbanizationIndexUj_LT_20140814\UrbanizationIndex\bin\Debug\tempproject\3\01.bmp;43;105.817;114.924;86.3054;981;918;838;786;727;692;593;571;502;496;460;450;398;369;362;328;275;257;238;75.4724;60;15.3582;21.8022;14;8;3;0;0;0;117;0;1248;224;245;71;2056;1113;110;282;0;2339;1070;221;361;0;2192;1006;425;622;33;1758
C:\Users\lipovitsa\Documents\_img\urban\prg\UrbanizationIndexUj_LT_20140827\UrbanizationIndexUj_LT_20140814\UrbanizationIndex\bin\Debug\tempproject\3\01.bmp;44;94.5809;104.066;75.3551;931;836;668;576;509;475;382;316;294;287;282;282;277;266;263;255;198;166;80;77.0003;60;17.2841;24.2451;8;5;2;1;1;1;21;0;853;130;31;157;2673;720;28;77;87;2932;682;309;159;16;2678;647;349;335;362;2151
C:\Users\lipovitsa\Documents\_img\urban\prg\UrbanizationIndexUj_LT_20140827\UrbanizationIndexUj_LT_20140814\UrbanizationIndex\bin\Debug\tempproject\3\01.bmp;45;108.299;114.318;88.3249;1016;958;784;716;434;365;292;288;287;280;279;268;230;206;191;86;68;39;39;74.0877;60;17.7998;21.1982;8;6;3;3;2;1;203;0;1220;461;109;7;2047;1131;112;160;0;2441;1078;491;283;0;1992;994;440;497;0;1913
C:\Users\lipovitsa\Documents\_img\urban\prg\UrbanizationIndexUj_LT_20140827\UrbanizationIndexUj_LT_20140814\UrbanizationIndex\bin\Debug\tempproject\3\01.bmp;46;117.918;121.017;103.079;985;939;899;881;870;856;801;778;737;721;697;644;613;592;562;513;482;472;460;68.922;60;18.525;19.9849;20;12;5;4;3;2;331;606;1961;439;643;117;684;1849;477;798;6;714;1703;534;1140;0;467;1253;277;1839;0;475
C:\Users\lipovitsa\Documents\_img\urban\prg\UrbanizationIndexUj_LT_20140827\UrbanizationIndexUj_LT_20140814\UrbanizationIndex\bin\Debug\tempproject\3\01.bmp;47;109.217;112.029;94.5887;1139;1117;1083;1077;1038;1017;992;967;941;912;839;823;814;795;758;747;605;570;552;68.4256;60;18.2245;20.0784;36;14;5;10;7;4;1275;486;2868;29;202;114;631;3285;1;253;86;219;3273;0;344;64;163;3307;0;324;72;141
C:\Users\lipovitsa\Documents\_img\urban\prg\UrbanizationIndexUj_LT_20140827\UrbanizationIndexUj_LT_20140814\UrbanizationIndex\bin\Debug\tempproject\3\01.bmp;48;91.9547;100.486;72.2898;1095;1079;1055;1034;1003;997;971;959;941;892;868;804;786;760;724;681;616;581;551;76.5848;60;15.8807;22.9635;26;14;6;2;2;1;42;0;1377;6;177;1068;1216;1148;3;260;1023;1410;1015;2;287;1014;1526;863;0;413;1101;1467
C:\Users\lipovitsa\Documents\_img\urban\prg\UrbanizationIndexUj_LT_20140827\UrbanizationIndexUj_LT_20140814\UrbanizationIndex\bin\Debug\tempproject\3\01.bmp;49;89.6061;95.6285;73.4274;1064;1052;1028;1014;1006;984;944;944;936;929;911;894;884;884;827;770;727;723;698;74.6441;60;17.9815;23.0133;24;12;5;2;1;1;502;0;1622;3;64;484;1671;1189;4;48;252;2351;980;0;31;201;2632;752;21;228;286;2557
C:\Users\lipovitsa\Documents\_img\urban\prg\UrbanizationIndexUj_LT_20140827\UrbanizationIndexUj_LT_20140814\UrbanizationIndex\bin\Debug\tempproject\3\01.bmp;50;95.4074;107.157;71.2469;822;663;169;120;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;79.5918;75;9.43668;10.4948;0;0;0;0;0;0;0;0;0;577;128;0;3139;0;240;6;0;3598;0;99;0;0;3745;0;321;0;0;3523
C:\Users\lipovitsa\Documents\_img\urban\prg\UrbanizationIndexUj_LT_20140827\UrbanizationIndexUj_LT_20140814\UrbanizationIndex\bin\Debug\tempproject\3\01.bmp;51;99.7042;108.948;74.8548;870;613;210;70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;76.2648;67;7.43151;11.878;0;0;0;0;0;0;0;0;0;499;262;0;3083;0;65;4;0;3775;0;456;10;0;3378;0;2;0;0;3842
C:\Users\lipovitsa\Documents\_img\urban\prg\UrbanizationIndexUj_LT_20140827\UrbanizationIndexUj_LT_20140814\UrbanizationIndex\bin\Debug\tempproject\3\01.bmp;52;89.1563;102.058;66.3863;964;927;790;687;583;562;494;467;389;381;365;354;348;273;264;243;228;203;130;82.0822;90;13.2611;15.4456;6;3;1;1;1;1;180;0;469;90;470;596;2219;446;139;97;566;2596;450;149;227;247;2771;304;258;270;185;2827
C:\Users\lipovitsa\Documents\_img\urban\prg\UrbanizationIndexUj_LT_20140827\UrbanizationIndexUj_LT_20140814\UrbanizationIndex\bin\Debug\tempproject\3\01.bmp;53;108.055;111.768;87.8192;1099;1078;1046;1031;1011;983;902;890;853;837;793;712;697;652;611;597;494;410;370;68.4428;60;18.2842;20.1398;10;8;3;0;0;0;1051;0;2246;62;396;68;1072;2008;9;711;14;1102;2090;12;876;0;866;1756;2;1460;0;626
C:\Users\lipovitsa\Documents\_img\urban\prg\UrbanizationIndexUj_LT_20140827\UrbanizationIndexUj_LT_20140814\UrbanizationIndex\bin\Debug\tempproject\3\01.bmp;54;111.358;113.873;92.7146;1128;1085;1043;1025;993;970;931;897;853;832;789;773;751;678;620;584;552;546;502;67.6738;60;22.4103;23.6881;22;16;4;0;0;0;1042;0;2501;74;386;25;858;2459;30;476;0;879;2891;0;533;0;420;2525;0;1187;0;132
C:\Users\lipovitsa\Documents\_img\urban\prg\UrbanizationIndexUj_LT_20140827\UrbanizationIndexUj_LT_20140814\UrbanizationIndex\bin\Debug\tempproject\3\01.bmp;55;120.49;120.813;107.888;1048;1012;962;925;833;723;676;673;632;609;549;529;518;492;487;479;382;368;236;60.9454;60;20.7049;20.7136;18;10;3;1;1;1;1233;0;2695;8;623;0;518;2822;0;681;0;341;2906;0;922;0;16;2668;0;1163;0;13
C:\Users\lipovitsa\Documents\_img\urban\prg\UrbanizationIndexUj_LT_20140827\UrbanizationIndexUj_LT_20140814\UrbanizationIndex\bin\Debug\tempproject\3\01.bmp;56;111.838;115.315;99.1288;1038;1002;962;909;823;741;680;666;608;601;520;470;463;447;404;380;356;323;304;66.692;60;22.7699;23.7068;2;2;1;1;1;1;616;0;2019;208;553;258;806;2002;383;675;172;612;1664;537;869;8;766;928;653;1684;0;579
C:\Users\lipovitsa\Documents\_img\urban\prg\UrbanizationIndexUj_LT_20140827\UrbanizationIndexUj_LT_20140814\UrbanizationIndex\bin\Debug\tempproject\3\01.bmp;57;120.322;121.748;106.323;1082;1063;1001;973;941;913;885;876;845;825;785;762;746;728;687;659;587;547;506;62.9891;60;19.9218;20.1449;23;13;5;4;4;4;1056;1072;2631;166;483;11;553;2773;118;712;1;240;2453;238;1074;0;79;1946;181;1465;0;252
C:\Users\lipovitsa\Documents\_img\urban\prg\UrbanizationIndexUj_LT_20140827\UrbanizationIndexUj_LT_20140814\UrbanizationIndex\bin\Debug\tempproject\3\01.bmp;58;104.367;113.419;86.8314;1020;1007;977;963;933;903;879;866;854;843;835;807;803;777;743;729;706;687;626;76.0989;60;17.8912;24.0694;22;13;5;2;2;2;822;2;1701;125;273;681;1064;1633;129;354;559;1169;1424;109;533;357;1421;1374;74;665;191;1540
C:\Users\lipovitsa\Documents\_img\urban\prg\UrbanizationIndexUj_LT_20140827\UrbanizationIndexUj_LT_20140814\UrbanizationIndex\bin\Debug\tempproject\3\01.bmp;59;81.5624;91.0112;65.7812;1056;995;914;889;846;834;790;762;750;744;715;700;677;676;663;652;617;614;600;78.5013;60;19.8277;27.1205;23;11;6;1;1;1;884;0;1040;59;33;653;2059;588;16;2;495;2743;476;46;22;466;2834;329;269;8;781;2457
C:\Users\lipovitsa\Documents\_img\urban\prg\UrbanizationIndexUj_LT_20140827\UrbanizationIndexUj_LT_20140814\UrbanizationIndex\bin\Debug\tempproject\3\01.bmp;60;105.022;112.706;83.2107;985;876;779;660;607;562;497;491;489;475;471;467;428;428;406;383;376;360;291;74.3444;60;13.5629;19.7426;12;8;3;2;2;2;908;0;1440;163;636;117;1488;1199;120;506;53;1966;1214;76;420;0;2134;453;88;1422;112;1769
C:\Users\lipovitsa\Documents\_img\urban\prg\UrbanizationIndexUj_LT_20140827\UrbanizationIndexUj_LT_20140814\UrbanizationIndex\bin\Debug\tempproject\3\01.bmp;61;96.1116;107.089;75.025;1009;977;875;823;633;529;452;447;414;384;381;336;327;318;311;309;277;262;207;79.9521;60;13.4195;24.0474;9;6;3;1;1;1;474;0;997;269;407;24;2147;702;80;292;2;2768;997;175;33;0;2639;461;501;184;204;2494
C:\Users\lipovitsa\Documents\_img\urban\prg\UrbanizationIndexUj_LT_20140827\UrbanizationIndexUj_LT_20140814\UrbanizationIndex\bin\Debug\tempproject\3\01.bmp;62;100.258;109.805;81.4084;1049;986;899;846;782;747;709;694;682;637;617;591;582;566;530;510;493;435;315;78.6917;60;16.6234;25.0162;14;11;4;1;1;1;640;0;1530;200;270;294;1550;1476;63;381;186;1738;1579;227;544;54;1440;1319;360;593;328;1244
C:\Users\lipovitsa\Documents\_img\urban\prg\UrbanizationIndexUj_LT_20140827\UrbanizationIndexUj_LT_20140814\UrbanizationIndex\bin\Debug\tempproject\3\01.bmp;63;101.504;106.73;80.2911;1147;1115;1074;1047;1023;990;935;919;896;847;830;772;727;623;559;513;453;436;338;70.8143;60;15.9292;19.254;20;14;4;1;1;1;794;0;2005;6;226;272;1335;1715;0;391;256;1482;1717;0;787;154;1186;1431;2;1042;7;1362
C:\Users\lipovitsa\Documents\_img\urban\prg\UrbanizationIndexUj_LT_20140827\UrbanizationIndexUj_LT_20140814\UrbanizationIndex\bin\Debug\tempproject\3\01.bmp;64;109.658;113.701;90.0978;1075;1031;971;955;945;940;917;901;881;873;860;829;763;739;721;699;612;554;476;68.8629;60;18.2776;20.3136;15;8;3;0;0;0;1312;0;1835;75;347;124;1463;1642;64;679;101;1358;1561;20;958;0;1305;2082;22;939;400;401
C:\Users\lipovitsa\Documents\_img\urban\prg\UrbanizationIndexUj_LT_20140827\UrbanizationIndexUj_LT_20140814\UrbanizationIndex\bin\Debug\tempproject\3\01.bmp;65;108.451;113.59;92.6022;1029;1007;956;940;914;890;832;798;776;744;712;671;642;630;571;499;464;391;382;71.3158;60;21.2878;24.1092;11;7;5;1;1;1;950;0;1927;61;259;500;1097;1812;72;435;407;1118;1704;39;624;183;1294;1534;131;787;45;1347
C:\Users\lipovitsa\Documents\_img\urban\prg\UrbanizationIndexUj_LT_20140827\UrbanizationIndexUj_LT_20140814\UrbanizationIndex\bin\Debug\tempproject\3\01.bmp;66;154.645;155.546;140.893;955;937;792;754;729;674;602;573;548;526;484;452;399;387;372;370;360;351;300;64.6946;60;29.4663;29.838;5;5;1;1;1;1;142;0;2952;149;458;6;279;2946;86;742;7;63;2508;25;1124;0;187;2262;14;1568;0;0
C:\Users\lipovitsa\Documents\_img\urban\prg\UrbanizationIndexUj_LT_20140827\UrbanizationIndexUj_LT_20140814\UrbanizationIndex\bin\Debug\tempproject\3\01.bmp;67;101.345;107.023;86.1582;1034;1018;994;970;925;880;815;755;726;723;627;595;580;470;423;410;390;383;369;71.5414;60;21.2572;24.189;16;11;5;0;0;0;518;234;1643;181;225;565;1230;1520;174;423;443;1284;1326;154;682;190;1492;659;794;1665;89;637
C:\Users\lipovitsa\Documents\_img\urban\prg\UrbanizationIndexUj_LT_20140827\UrbanizationIndexUj_LT_20140814\UrbanizationIndex\bin\Debug\tempproject\3\01.bmp;68;116.444;119.266;102.73;1074;1042;996;984;928;909;876;862;822;757;698;657;592;590;545;533;423;372;274;67.1602;60;18.2343;19.5901;13;11;4;0;0;0;1014;853;2610;43;410;91;690;2719;13;528;19;565;2600;4;852;0;388;1536;53;1756;18;481
C:\Users\lipovitsa\Documents\_img\urban\prg\UrbanizationIndexUj_LT_20140827\UrbanizationIndexUj_LT_20140814\UrbanizationIndex\bin\Debug\tempproject\3\01.bmp;69;80.1129;94.9116;64.4326;919;855;753;686;654;637;568;553;535;511;456;417;365;324;310;304;269;224;199;87.0695;100;16.5382;20.9942;2;2;2;0;0;0;216;0;607;134;93;648;2362;498;81;101;547;2617;465;86;167;263;2863;224;353;198;223;2846
C:\Users\lipovitsa\Documents\_img\urban\prg\UrbanizationIndexUj_LT_20140827\UrbanizationIndexUj_LT_20140814\UrbanizationIndex\bin\Debug\tempproject\3\01.bmp;70;95.2747;105.786;77.5148;1017;946;902;893;872;831;820;811;789;755;720;671;630;605;575;481;465;449;414;80.103;60;14.6615;24.8836;20;11;4;0;0;0;556;0;1574;73;161;93;1943;1668;86;238;22;1830;1649;61;376;0;1758;783;121;1212;170;1558
C:\Users\lipovitsa\Documents\_img\urban\prg\UrbanizationIndexUj_LT_20140827\UrbanizationIndexUj_LT_20140814\UrbanizationIndex\bin\Debug\tempproject\3\01.bmp;71;100.314;107.485;81.0099;1033;1005;978;946;914;893;782;758;715;707;682;652;605;576;549;538;527;482;395;73.5619;60;16.1639;21.1008;18;12;4;2;2;2;854;0;2066;20;194;482;1082;1998;0;238;506;1102;2168;0;380;388;908;1222;0;686;233;1703
C:\Users\lipovitsa\Documents\_img\urban\prg\UrbanizationIndexUj_LT_20140827\UrbanizationIndexUj_LT_20140814\UrbanizationIndex\bin\Debug\tempproject\3\01.bmp;72;107.927;114.652;87.9233;1105;1084;1062;1050;1016;1002;955;924;911;897;875;845;796;781;751;738;719;677;527;73.1553;60;13.6875;18.9856;35;12;5;1;1;1;706;0;2278;7;173;300;1086;2413;1;215;279;936;2598;0;262;255;729;1526;0;833;124;1361
C:\Users\lipovitsa\Documents\_img\urban\prg\UrbanizationIndexUj_LT_20140827\UrbanizationIndexUj_LT_20140814\UrbanizationIndex\bin\Debug\tempproject\3\01.bmp;73;89.6964;98.9308;68.3411;1113;1094;1045;993;968;928;882;844;823;750;702;651;636;576;529;429;407;351;282;75.8694;60;16.2453;22.7115;15;10;4;1;1;1;55;0;1561;0;132;683;1468;1197;0;203;598;1846;1249;6;221;374;1994;349;0;118;45;3332
C:\Users\lipovitsa\Documents\_img\urban\prg\UrbanizationIndexUj_LT_20140827\UrbanizationIndexUj_LT_20140814\UrbanizationIndex\bin\Debug\tempproject\3\01.bmp;74;105.137;109.069;82.3767;1124;1108;1072;1053;1029;1014;977;964;943;920;886;861;831;772;724;717;636;540;488;67.9334;60;14.9494;16.9245;18;10;5;0;0;0;801;0;2259;3;319;69;1194;1939;4;367;25;1509;2037;0;786;0;1021;1997;0;547;2;1298
C:\Users\lipovitsa\Documents\_img\urban\prg\UrbanizationIndexUj_LT_20140827\UrbanizationIndexUj_LT_20140814\UrbanizationIndex\bin\Debug\tempproject\3\01.bmp;75;105.115;111.985;85.6576;934;857;790;747;700;659;646;639;621;575;543;538;529;523;507;480;462;429;245;74.1433;60;14.2162;20.0546;10;8;4;0;0;0;1219;0;848;137;857;17;1985;583;131;957;0;2173;688;86;960;0;2110;700;167;1545;0;1432
C:\Users\lipovitsa\Documents\_img\urban\prg\UrbanizationIndexUj_LT_20140827\UrbanizationIndexUj_LT_20140814\UrbanizationIndex\bin\Debug\tempproject\3\01.bmp;76;98.3983;104.492;84.3876;980;920;772;734;640;605;554;537;477;460;425;421;411;396;370;337;320;303;264;72.8228;60;18.7278;22.6979;8;6;4;0;0;0;40;0;1217;85;685;550;1307;1087;80;764;554;1359;801;92;977;342;1632;912;193;875;948;916
C:\Users\lipovitsa\Documents\_img\urban\prg\UrbanizationIndexUj_LT_20140827\UrbanizationIndexUj_LT_20140814\UrbanizationIndex\bin\Debug\tempproject\3\01.bmp;77;84.5531;99.6506;69.4118;981;912;877;834;802;726;630;601;567;493;457;428;398;369;345;335;276;250;241;87.0445;100;16.8332;21.2425;3;2;1;0;0;0;233;0;356;213;125;722;2428;308;165;224;678;2469;213;273;351;119;2888;62;117;505;142;3018
C:\Users\lipovitsa\Documents\_img\urban\prg\UrbanizationIndexUj_LT_20140827\UrbanizationIndexUj_LT_20140814\UrbanizationIndex\bin\Debug\tempproject\3\01.bmp;78;117.134;120.589;101.636;1081;1053;1009;989;959;917;831;754;716;656;632;605;588;568;495;489;368;296;227;67.8936;60;14.8668;16.8329;16;11;5;0;0;0;911;997;2242;222;422;52;906;2069;313;792;8;662;1759;256;1295;0;534;1405;159;1498;0;782
C:\Users\lipovitsa\Documents\_img\urban\prg\UrbanizationIndexUj_LT_20140827\UrbanizationIndexUj_LT_20140814\UrbanizationIndex\bin\Debug\tempproject\3\01.bmp;79;96.0395;102.906;80.9646;1047;996;951;925;868;850;797;765;738;728;691;664;601;578;542;519;490;428;402;74.8153;60;20.1292;24.9947;12;8;4;0;0;0;481;70;1771;105;94;435;1439;1544;65;122;390;1723;1391;56;265;164;1968;575;395;953;56;1865
C:\Users\lipovitsa\Documents\_img\urban\prg\UrbanizationIndexUj_LT_20140827\UrbanizationIndexUj_LT_20140814\UrbanizationIndex\bin\Debug\tempproject\3\01.bmp;80;87.903;101.788;68.7885;955;884;769;679;615;597;543;481;462;433;385;373;361;344;307;303;161;156;73;83.6982;90;12.8741;14.3341;12;8;4;0;0;0;0;0;1103;14;11;163;2553;863;27;47;148;2759;999;49;61;94;2641;389;296;484;204;2471
C:\Users\lipovitsa\Documents\_img\urban\prg\UrbanizationIndexUj_LT_20140827\UrbanizationIndexUj_LT_20140814\UrbanizationIndex\bin\Debug\tempproject\3\01.bmp;81;101.039;108.718;81.667;1082;1060;1053;1032;993;969;920;902;874;847;831;820;804;788;738;648;596;582;406;75.1413;60;11.2255;18.8502;22;12;4;1;1;1;783;0;1790;12;389;332;1321;1676;3;395;310;1460;2008;0;377;223;1236;1584;0;220;246;1794
C:\Users\lipovitsa\Documents\_img\urban\prg\UrbanizationIndexUj_LT_20140827\UrbanizationIndexUj_LT_20140814\UrbanizationIndex\bin\Debug\tempproject\3\01.bmp;82;105.258;112.336;85.4815;1127;1105;1064;1052;1030;1000;963;942;935;922;904;850;834;808;776;716;619;589;523;75.0635;60;13.5394;20.2554;27;11;6;1;1;1;860;0;1924;75;315;214;1316;2179;25;510;202;928;2325;26;540;101;852;2201;21;585;47;990
C:\Users\lipovitsa\Documents\_img\urban\prg\UrbanizationIndexUj_LT_20140827\UrbanizationIndexUj_LT_20140814\UrbanizationIndex\bin\Debug\tempproject\3\01.bmp;83;103.406;110.422;83.398;1104;1064;1015;987;970;917;899;886;870;832;778;750;638;585;564;505;451;436;353;74.4862;60;10.2918;17.7715;18;11;4;3;3;2;636;0;2123;44;292;108;1277;2012;44;475;51;1262;2262;64;485;0;1033;1651;0;767;0;1426
C:\Users\lipovitsa\Documents\_img\urban\prg\UrbanizationIndexUj_LT_20140827\UrbanizationIndexUj_LT_20140814\UrbanizationIndex\bin\Debug\tempproject\3\01.bmp;84;99.1106;107.513;80.2188;1078;1045;1028;1014;984;968;909;881;859;847;823;810;763;713;653;556;542;451;367;77.5557;76;9.92697;10.0482;17;10;4;2;2;2;1115;0;1656;11;392;32;1753;1311;29;707;0;1797;1546;0;934;0;1364;1842;0;862;0;1140
C:\Users\lipovitsa\Documents\_img\urban\prg\UrbanizationIndexUj_LT_20140827\UrbanizationIndexUj_LT_20140814\UrbanizationIndex\bin\Debug\tempproject\3\01.bmp;85;98.1181;105.678;78.6873;1037;1010;975;964;933;907;871;851;814;757;723;702;690;647;573;494;483;454;428;75.6595;60;12.1915;19.8473;25;17;4;0;0;0;365;0;1543;25;335;276;1665;1705;6;524;287;1322;1467;0;789;173;1415;1235;0;623;35;1951
C:\Users\lipovitsa\Documents\_img\urban\prg\UrbanizationIndexUj_LT_20140827\UrbanizationIndexUj_LT_20140814\UrbanizationIndex\bin\Debug\tempproject\3\01.bmp;86;97.7011;105.95;79.2646;982;935;891;859;850;837;795;763;750;726;697;659;604;574;541;487;445;437;418;76.5328;60;14.993;22.3202;17;10;4;3;3;3;747;0;1587;63;478;390;1326;1357;78;543;394;1472;1257;65;875;338;1309;582;47;1240;427;1548
C:\Users\lipovitsa\Documents\_img\urban\prg\UrbanizationIndexUj_LT_20140827\UrbanizationIndexUj_LT_20140814\UrbanizationIndex\bin\Debug\tempproject\3\01.bmp;87;82.8658;93.3598;68.621;1036;996;949;921;878;854;831;800;750;709;698;663;612;555;461;401;392;361;288;82.0203;60;16.8107;27.7059;11;7;3;0;0;0;584;0;806;20;185;1187;1646;608;20;289;1223;1704;604;45;321;920;1954;347;124;497;1057;1819
C:\Users\lipovitsa\Documents\_img\urban\prg\UrbanizationIndexUj_LT_20140827\UrbanizationIndexUj_LT_20140814\UrbanizationIndex\bin\Debug\tempproject\3\01.bmp;88;86.9305;97.4399;68.9123;1043;1023;996;983;936;913;853;806;785;761;728;701;651;611;555;540;519;475;400;80.0075;60;14.7148;24.8381;14;9;3;1;1;1;0;68;878;323;64;777;1802;891;249;109;705;1890;922;319;209;409;1985;349;218;302;460;2515
C:\Users\lipovitsa\Documents\_img\urban\prg\UrbanizationIndexUj_LT_20140827\UrbanizationIndexUj_LT_20140814\UrbanizationIndex\bin\Debug\tempproject\3\01.bmp;89;105.015;112.061;88.8353;1048;1001;958;907;878;845;820;741;717;694;661;640;620;608;595;582;555;534;481;74.4995;60;15.6691;21.3497;16;7;4;0;0;0;246;961;1391;134;715;427;1177;1352;106;835;334;1217;1364;80;936;127;1337;819;42;1393;236;1354
C:\Users\lipovitsa\Documents\_img\urban\prg\UrbanizationIndexUj_LT_20140827\UrbanizationIndexUj_LT_20140814\UrbanizationIndex\bin\Debug\tempproject\3\01.bmp;90;103.804;109.598;81.9519;1099;1092;1060;1019;987;962;951;943;920;906;859;822;774;732;683;643;613;561;481;71.1366;60;11.8746;16.2807;20;17;7;0;0;0;666;0;2649;6;221;116;852;2263;0;269;83;1229;2573;0;359;7;905;619;0;1486;0;1739
