Image_name;Cell_id;RgbMean_r;RgbMean_g;RgbMean_b;Canny_thresh_10;Canny_thresh_15;Canny_thresh_20;Canny_thresh_25;Canny_thresh_30;Canny_thresh_35;Canny_thresh_40;Canny_thresh_45;Canny_thresh_50;Canny_thresh_55;Canny_thresh_60;Canny_thresh_65;Canny_thresh_70;Canny_thresh_75;Canny_thresh_80;Canny_thresh_85;Canny_thresh_90;Canny_thresh_95;Canny_thresh_100;Mean;Modus;Mean_dev;Modus_dev;Harris_Q0.02_D5;Harris_Q0.02_D10;Harris_Q0.02_D20;Harris_Q0.16_D5;Harris_Q0.16_D10;Harris_Q0.16_D20;Road;Main_road;Laws_W7_b;Laws_W7_o;Laws_W7_r;Laws_W7_v_r;Laws_W7_v_u;Laws_W11_b;Laws_W11_o;Laws_W11_r;Laws_W11_v_r;Laws_W11_v_u;Laws_W15_b;Laws_W15_o;Laws_W15_r;Laws_W15_v_r;Laws_W15_v_u;Laws_W31_b;Laws_W31_o;Laws_W31_r;Laws_W31_v_r;Laws_W31_v_u;b;v;r
D:\_summer\projekts\20130626\testproject\1\01.bmp;78;116.83;113.715;107.193;984;930;891;828;781;708;615;570;467;402;256;162;144;101;101;92;92;81;19;71.3889;60;54.8621;55.9939;10;7;2;0;0;0;388;0;1885;0;843;0;1116;1519;0;1775;0;550;1553;0;1636;0;655;2527;0;872;0;445;2;1;1
D:\_summer\projekts\20130626\testproject\1\01.bmp;79;111.364;112.263;107.854;989;949;895;812;751;645;551;449;347;252;226;194;185;118;75;75;73;63;59;87.5793;60;59.9025;65.8303;13;7;3;0;0;0;1273;0;1606;0;714;0;1524;1351;0;1352;0;1141;1157;0;1697;0;990;1592;0;1494;0;758;2;1;1
D:\_summer\projekts\20130626\testproject\1\01.bmp;80;121.281;119.848;116.216;1030;992;920;854;805;709;550;489;469;408;297;279;196;132;108;85;53;53;0;85.5843;180;70.6913;118.287;7;6;3;0;0;0;705;0;1982;0;1057;0;805;1767;0;1596;0;481;1893;0;1601;0;350;1629;0;764;0;1451;2;1;1
D:\_summer\projekts\20130626\testproject\1\01.bmp;81;126.796;122.896;117.782;967;899;783;749;723;697;651;601;568;375;285;200;155;137;92;81;73;73;61;65.2869;60;57.5128;57.6695;8;6;3;0;0;0;468;0;1411;0;720;0;1713;1210;0;1038;0;1596;1162;0;1029;0;1653;1249;0;1569;0;1026;2;1;1
D:\_summer\projekts\20130626\testproject\1\01.bmp;82;126.415;122.985;118.311;995;963;895;846;810;757;642;578;475;452;375;326;293;244;230;159;142;130;67;72.1108;60;65.5283;66.6043;14;9;3;4;3;2;706;0;1936;0;846;0;1062;1685;0;1356;0;803;1797;0;1301;0;746;2502;0;430;0;912;2;0;1
D:\_summer\projekts\20130626\testproject\1\01.bmp;83;124.723;122.854;118.344;987;933;872;839;805;767;729;711;593;570;352;302;281;165;160;100;99;98;33;79.0931;60;64.8665;67.6188;14;9;5;0;0;0;763;0;1601;0;884;0;1359;1581;0;1052;0;1211;1736;0;966;0;1142;1510;0;1773;0;561;2;0;1
D:\_summer\projekts\20130626\testproject\1\01.bmp;84;120.316;121.142;117.014;995;916;805;772;703;598;550;487;359;300;180;147;52;33;0;0;0;0;0;87.853;60;61.4791;67.4958;9;4;4;1;1;1;300;1351;1093;0;1335;0;1416;1172;0;1493;0;1179;1463;0;1383;0;998;1022;0;1676;0;1146;2;1;1
D:\_summer\projekts\20130626\testproject\1\01.bmp;85;125.342;124.347;119.067;1059;1018;965;922;862;760;615;541;317;277;236;208;150;29;5;5;0;0;0;70.6189;60;52.7206;53.7057;10;9;6;0;0;0;583;209;1984;0;1021;0;839;1738;0;1434;0;672;1928;0;1265;0;651;2546;0;742;0;556;2;0;1
D:\_summer\projekts\20130626\testproject\1\01.bmp;86;118.204;117.701;112.756;945;895;844;808;790;703;637;548;434;395;313;284;250;149;77;0;0;0;0;74.6642;60;56.2957;58.1275;10;7;4;3;3;2;920;0;1801;0;766;0;1277;1629;0;1237;0;978;1585;0;1243;0;1016;1678;0;783;0;1383;2;0;1
D:\_summer\projekts\20130626\testproject\1\01.bmp;87;117.818;114.151;108.514;1016;980;936;895;847;806;653;608;530;441;244;234;188;136;75;44;43;38;38;67.5416;60;55.8613;56.318;9;8;5;1;1;1;342;0;1761;0;710;0;1373;1827;0;1181;0;836;2055;0;1049;0;740;2106;0;354;0;1384;2;0;1
D:\_summer\projekts\20130626\testproject\1\01.bmp;88;111.556;110.742;105.201;1036;959;888;856;798;736;600;504;295;241;123;36;29;4;3;0;0;0;0;69.4698;60;48.542;49.4394;4;3;2;0;0;0;926;0;1847;0;647;0;1350;2112;0;696;0;1036;2073;0;574;0;1197;1563;0;861;0;1420;2;1;1
D:\_summer\projekts\20130626\testproject\1\01.bmp;89;113.959;112.171;106.927;1017;957;905;848;772;673;572;403;325;246;203;156;117;64;57;55;0;0;0;67.347;60;53.0838;53.5642;5;5;4;0;0;0;711;0;1507;0;962;0;1375;1747;0;855;0;1242;1538;0;771;0;1535;986;0;1041;0;1817;2;0;1
D:\_summer\projekts\20130626\testproject\1\01.bmp;90;118.802;117.473;113.547;970;905;794;702;636;477;300;267;232;211;153;152;141;108;105;46;0;0;0;69.095;60;59.9277;60.5437;8;7;4;0;0;0;309;0;2395;0;767;0;682;2217;0;1334;0;293;2313;0;1332;0;199;2144;0;286;0;1414;2;0;1
D:\_summer\projekts\20130626\testproject\1\01.bmp;91;127.718;121.23;115.793;950;900;813;791;719;656;550;522;492;437;349;335;310;303;159;79;31;31;16;63.5819;30;61.0889;67.7809;11;7;4;0;0;0;857;0;1966;0;947;0;931;1597;0;1544;0;703;1575;0;1703;0;566;2278;0;1062;0;504;2;0;1
D:\_summer\projekts\20130626\testproject\1\01.bmp;92;124.181;121.757;118;986;951;844;791;733;673;576;556;533;464;381;355;347;185;174;166;150;146;104;74.3525;60;67.576;68.8889;15;7;2;0;0;0;504;0;2036;0;802;0;1006;1860;0;1259;0;725;1845;0;1319;0;680;1367;0;1286;0;1191;2;1;1
D:\_summer\projekts\20130626\testproject\1\01.bmp;93;118.19;116.344;111.939;976;921;799;695;648;584;451;368;302;259;154;140;137;135;109;51;47;45;45;72.1556;60;62.5293;63.5749;8;5;2;1;1;1;324;0;1697;0;683;0;1464;1805;0;778;0;1261;1911;0;678;0;1255;1763;0;411;0;1670;2;1;1
D:\_summer\projekts\20130626\testproject\1\01.bmp;94;117.976;116.249;112.142;1013;950;895;816;721;662;464;360;290;229;45;43;40;38;36;0;0;0;0;75.1361;60;66.2533;67.8981;4;3;2;0;0;0;1108;11;1832;0;916;0;1096;1847;0;1222;0;775;2097;0;1153;0;594;789;0;519;0;2536;2;0;1
D:\_summer\projekts\20130626\testproject\1\01.bmp;95;119.057;119.018;113.737;976;872;782;722;607;541;414;275;199;175;137;92;80;73;15;6;0;0;0;75.3673;60;54.1848;56.3224;11;7;5;3;3;2;171;1497;1854;0;1283;0;707;1526;0;1920;0;398;1778;0;1638;0;428;2215;0;424;0;1205;2;1;1
D:\_summer\projekts\20130626\testproject\1\01.bmp;96;122.583;122.239;117.2;968;915;846;765;659;635;539;494;470;464;428;415;347;312;246;64;43;42;40;73.2693;60;50.1202;51.8235;10;6;4;2;2;2;261;1;2184;0;780;0;880;1980;0;1164;0;700;2128;0;1095;0;621;1516;0;991;0;1337;2;0;1
D:\_summer\projekts\20130626\testproject\1\01.bmp;97;120.816;115.871;109.831;1029;971;909;867;765;713;568;527;430;357;250;161;144;105;83;53;23;22;0;61.3325;60;55.8663;55.8777;9;7;3;2;2;1;848;0;2216;0;851;0;777;1901;0;1649;0;294;2214;0;1295;0;335;2202;0;210;0;1432;2;1;1
D:\_summer\projekts\20130626\testproject\1\01.bmp;98;118.83;119.072;111.86;1009;993;868;812;709;586;425;377;257;233;187;156;89;28;22;6;5;0;0;79.7201;60;47.6419;51.5629;3;2;2;1;1;1;881;0;1335;0;813;0;1696;1499;0;766;0;1579;1340;0;834;0;1670;470;0;1416;0;1958;1;2;1
D:\_summer\projekts\20130626\testproject\1\01.bmp;99;127.131;123.548;116.619;1042;1003;911;867;794;752;604;524;459;376;289;222;149;148;123;85;84;75;65;57.7648;60;42.7332;42.7965;9;5;3;5;3;1;537;0;1814;0;907;0;1123;1914;0;999;0;931;1844;0;1075;0;925;1936;0;824;0;1084;2;0;1
D:\_summer\projekts\20130626\testproject\10\01.bmp;0;58.2409;55.648;54.9831;1117;1083;1018;954;894;717;637;491;408;381;327;305;263;223;65;61;24;24;0;76.6243;0;88.0765;67.1196;15;9;3;5;3;2;327;0;1243;0;1346;1139;116;1981;0;811;1026;26;2874;0;410;525;35;2952;0;749;99;44;1;2;1
D:\_summer\projekts\20130626\testproject\10\01.bmp;1;57.225;54.4027;53.9555;1049;975;913;866;791;728;696;585;493;448;431;425;421;358;246;169;158;140;133;97.538;0;100.423;81.9009;13;10;4;1;1;1;732;0;800;0;1372;1340;332;1583;0;886;1284;91;2376;0;603;790;75;2670;0;890;284;0;1;2;1
D:\_summer\projekts\20130626\testproject\10\01.bmp;2;63.231;59.4274;59.1077;1061;1006;948;910;833;803;750;671;619;571;548;488;439;299;240;135;135;134;69;101.257;0;104.364;80.1002;19;11;6;1;1;1;1257;0;1280;0;1417;896;251;2053;0;924;801;66;2944;0;450;429;21;2871;0;930;43;0;2;1;1
D:\_summer\projekts\20130626\testproject\10\01.bmp;3;71.2713;67.8746;67.2758;1039;1006;926;843;806;769;702;677;610;589;558;484;442;417;329;287;251;238;177;96.3809;0;102.158;73.5969;18;9;4;2;2;2;885;981;1386;0;1490;720;248;1953;0;1167;605;119;2508;0;998;225;113;2446;0;1357;0;41;2;1;1
D:\_summer\projekts\20130626\testproject\10\01.bmp;4;72.0437;70.2053;68.974;993;959;914;886;833;813;773;760;751;737;722;696;616;613;583;579;567;490;407;83.3114;0;89.8921;77.721;22;10;5;8;2;2;394;0;1646;0;1549;482;167;2412;0;1172;215;45;2941;0;821;76;6;2303;0;1541;0;0;2;1;1
D:\_summer\projekts\20130626\testproject\10\01.bmp;5;61.4683;60.3457;59.5721;1008;978;934;905;798;762;715;672;624;592;553;530;457;420;371;346;335;242;104;105.732;0;100.428;91.8422;10;6;2;1;1;1;353;0;963;0;1310;1010;561;1424;0;1017;923;480;1897;0;962;508;477;1772;0;1869;203;0;1;1;1
D:\_summer\projekts\20130626\testproject\10\01.bmp;6;53.052;51.518;52.0216;973;942;848;819;772;683;641;603;548;491;427;366;332;268;125;124;86;60;57;130.519;0;116.601;87.9552;6;4;3;0;0;0;771;0;799;0;1510;1461;74;1473;0;924;1377;70;2251;0;646;862;85;3061;0;433;317;33;1;1;1
D:\_summer\projekts\20130626\testproject\10\01.bmp;7;56.0281;51.7242;50.673;1103;1059;958;938;881;784;740;691;640;579;558;376;283;278;182;172;113;85;76;90.1067;0;97.863;79.5487;13;11;5;1;1;1;299;0;906;0;1202;1505;231;1640;0;604;1401;199;2488;0;315;835;206;3062;0;91;525;166;2;2;1
D:\_summer\projekts\20130626\testproject\10\01.bmp;8;41.4357;40.9441;41.7193;1073;1026;796;693;613;543;461;441;409;309;231;190;131;51;23;17;13;13;12;131.474;0;108.012;104.022;3;2;1;1;1;1;242;38;111;0;680;2739;314;271;0;360;2991;222;574;0;222;2754;294;770;0;497;2365;212;2;2;1
D:\_summer\projekts\20130626\testproject\10\01.bmp;9;86.0073;73.0263;68.9597;825;714;401;289;192;187;184;128;128;91;90;90;89;60;60;60;58;0;0;24.006;0;29.1962;28.7403;1;1;1;0;0;0;0;696;22;0;1188;39;2595;0;0;1219;28;2597;0;0;1286;11;2547;0;0;1029;1;2814;0;2;1
D:\_summer\projekts\20130626\testproject\10\01.bmp;10;57.5234;55.8036;55.3208;1097;1028;951;896;854;735;652;580;514;463;412;322;317;317;230;203;185;178;74;79.2828;0;91.2428;76.9146;22;13;5;2;1;1;408;0;1521;0;1310;967;46;2767;0;393;673;11;3560;0;127;149;8;3419;0;373;0;52;2;2;1
D:\_summer\projekts\20130626\testproject\10\01.bmp;11;61.8288;59.0585;57.6714;1073;1035;956;927;869;777;724;649;534;518;465;402;336;314;260;234;166;154;125;69.5536;0;76.0971;66.7838;20;12;3;1;1;1;317;0;1227;0;1304;1151;162;2179;0;561;1008;96;3014;0;272;466;92;3235;0;609;0;0;2;2;1
D:\_summer\projekts\20130626\testproject\10\01.bmp;12;66.7245;61.7604;60.6059;1060;1016;952;930;901;875;833;811;723;676;596;465;446;405;286;278;247;208;167;75.8959;0;85.2014;64.4297;15;9;5;1;1;1;764;0;1301;0;1825;615;103;2117;0;1168;540;19;2991;0;665;173;15;2330;0;1514;0;0;2;1;1
D:\_summer\projekts\20130626\testproject\10\01.bmp;13;59.8541;58.8018;59.2292;1016;966;843;745;689;651;566;519;456;427;357;316;275;250;144;144;136;129;128;113.02;0;108.017;91.7692;10;7;3;0;0;0;457;321;1235;0;1188;1294;127;1664;0;961;1197;22;2130;0;753;945;16;1454;0;1991;399;0;1;1;1
D:\_summer\projekts\20130626\testproject\10\01.bmp;14;89.8957;87.7875;85.7682;1009;973;880;873;843;792;781;765;712;709;702;681;650;646;595;581;543;486;389;93.3619;0;94.3969;75.7775;27;12;6;13;8;4;339;0;1882;0;1087;718;157;2375;0;784;616;69;2985;0;451;322;86;3086;0;690;68;0;2;1;0
D:\_summer\projekts\20130626\testproject\10\01.bmp;15;56.8119;56.5099;57.5083;966;918;869;826;772;730;695;629;598;554;535;521;493;466;405;399;339;186;81;154.77;240;113.266;91.6939;15;11;5;6;4;2;576;0;1217;0;1265;1264;98;2144;0;577;1063;60;3191;0;75;528;50;3329;0;428;87;0;2;1;1
D:\_summer\projekts\20130626\testproject\10\01.bmp;16;55.2071;53.2289;52.987;973;941;837;770;735;692;606;567;505;467;393;384;340;283;166;86;66;62;62;111.408;0;108.798;86.6976;9;6;2;1;1;1;768;0;1083;0;1295;1342;124;1784;0;750;1282;28;2411;0;431;990;12;3363;0;92;389;0;2;1;1
D:\_summer\projekts\20130626\testproject\10\01.bmp;17;66.712;60.666;58.7966;1071;1045;998;966;899;859;808;761;736;702;647;475;442;389;243;110;39;20;0;71.7484;0;86.6907;62.6267;22;11;5;4;4;2;598;0;1492;0;1366;876;110;2580;0;444;814;6;3371;0;68;405;0;2886;0;906;52;0;2;1;1
D:\_summer\projekts\20130626\testproject\10\01.bmp;18;53.6824;51.8005;51.6171;1068;1014;912;817;751;639;520;488;471;434;392;326;278;258;181;94;93;76;26;109.191;0;106.741;89.2989;7;3;2;0;0;0;257;346;578;0;1324;1858;84;996;0;954;1841;53;1395;0;805;1554;90;1104;0;1090;1632;18;1;2;1
D:\_summer\projekts\20130626\testproject\10\01.bmp;19;89.9555;75.212;70.6805;735;599;318;299;264;222;160;108;107;104;99;93;87;50;49;33;30;30;25;20.0588;0;22.5029;24.1419;1;1;1;0;0;0;454;114;403;0;339;43;3059;351;0;389;10;3094;382;0;464;0;2998;28;0;426;0;3390;0;2;1
D:\_summer\projekts\20130626\testproject\10\01.bmp;20;65.3319;61.6293;60.8499;1047;1025;955;909;857;811;714;683;657;619;546;461;366;331;297;281;232;229;190;90.8632;0;95.3186;76.1827;20;11;5;2;2;2;426;0;1495;0;1600;647;102;2444;0;838;543;19;3236;0;422;180;6;2931;0;796;0;117;2;1;1
D:\_summer\projekts\20130626\testproject\10\01.bmp;21;62.204;59.2271;58.897;1070;1009;938;891;858;827;768;749;719;668;598;539;507;465;439;368;320;262;151;96.8939;0;102.105;74.9386;19;11;5;4;3;2;983;0;1103;0;1712;835;194;2081;0;1127;570;66;3167;0;431;203;43;2872;0;972;0;0;2;1;1
D:\_summer\projekts\20130626\testproject\10\01.bmp;22;62.8757;60.6035;60.1324;1061;1030;973;932;852;789;744;671;575;527;519;460;418;372;223;191;142;127;126;88.3187;0;95.7311;79.9685;11;8;3;1;1;1;495;140;1061;0;1936;733;114;1873;0;1406;557;8;2479;0;934;431;0;1693;0;1993;158;0;1;1;1
D:\_summer\projekts\20130626\testproject\10\01.bmp;23;49.6241;49.8205;50.0583;992;964;854;752;628;587;541;481;411;395;383;359;314;276;272;272;216;214;156;115.589;0;98.9973;109.759;13;9;2;0;0;0;767;0;1348;0;598;1809;89;1803;0;267;1708;66;2250;0;148;1375;71;2724;0;290;830;0;2;1;1
D:\_summer\projekts\20130626\testproject\10\01.bmp;24;59.0174;58.032;57.5559;990;912;796;730;629;566;527;513;455;391;390;355;350;331;323;319;296;294;236;109.86;0;102.38;93.6255;13;6;3;3;3;1;21;0;812;0;1229;1308;495;1369;0;904;1214;357;1881;0;677;909;377;1790;0;950;868;236;1;1;0
D:\_summer\projekts\20130626\testproject\10\01.bmp;25;56.7771;55.9056;56.392;1013;984;864;832;779;706;674;656;575;544;498;452;329;322;311;301;222;222;195;133.094;0;113.782;91.9187;19;14;4;5;5;3;623;0;1581;0;958;1279;26;2401;0;367;1074;2;3171;0;19;654;0;3783;0;33;28;0;2;1;1
D:\_summer\projekts\20130626\testproject\10\01.bmp;26;62.892;57.5952;55.687;1084;1051;1007;930;868;816;778;705;654;633;585;557;519;373;259;212;192;140;106;70.2235;0;84.8468;69.1135;22;12;3;5;4;2;380;0;1455;0;1287;1102;0;2417;0;398;1029;0;2969;0;115;760;0;3507;0;156;181;0;2;1;1
D:\_summer\projekts\20130626\testproject\10\01.bmp;27;63.5125;58.8366;57.4061;1045;1041;998;950;942;920;839;764;724;652;620;547;523;456;369;291;191;54;34;83.9173;0;95.2802;68.3681;19;11;5;3;3;3;512;0;1437;0;1253;1017;137;2380;0;621;818;25;3222;0;107;478;37;3205;0;336;303;0;2;1;1
D:\_summer\projekts\20130626\testproject\10\01.bmp;28;50.4625;50.4727;49.6556;983;936;846;765;734;683;564;468;409;392;331;295;165;138;53;49;15;0;0;105.8;0;96.7378;93.6407;1;1;1;1;1;1;137;524;205;0;1441;1449;749;488;0;1150;1425;781;899;0;824;1178;943;861;0;726;1167;1090;1;2;1
D:\_summer\projekts\20130626\testproject\10\01.bmp;29;81.326;69.6889;65.3213;900;803;597;484;349;298;187;113;105;104;98;38;6;6;6;6;6;6;6;31.155;10;43.5726;46.2651;0;0;0;0;0;0;451;0;9;0;117;97;3621;2;0;118;42;3682;0;0;169;0;3675;0;0;14;0;3830;0;2;0
D:\_summer\projekts\20130626\testproject\10\01.bmp;30;68.8783;64.8593;63.5036;1038;1014;958;904;839;770;718;655;606;573;540;518;502;486;429;422;421;370;353;74.4766;0;85.3179;68.1844;23;11;3;2;2;2;1310;0;1835;0;1211;750;48;2680;0;499;644;21;3322;0;218;295;9;2624;0;1190;0;30;1;1;1
D:\_summer\projekts\20130626\testproject\10\01.bmp;31;57.4519;54.1134;53.2375;1060;1031;957;935;895;843;757;600;506;441;369;294;215;208;202;194;175;167;95;84.4035;0;90.7719;71.0285;19;11;5;2;1;1;706;29;1614;0;984;1075;171;2702;0;224;779;139;3131;0;90;441;182;3301;0;240;303;0;2;1;1
D:\_summer\projekts\20130626\testproject\10\01.bmp;32;54.6345;53.6616;55.0003;963;910;826;799;758;730;717;702;662;653;609;587;548;517;467;259;137;132;30;140.305;0;116.969;95.8033;8;7;4;1;1;1;966;429;670;0;1676;1230;268;1073;0;1398;1144;229;1755;0;1159;682;248;2717;0;973;154;0;1;1;1
D:\_summer\projekts\20130626\testproject\10\01.bmp;33;53.7898;53.3374;53.2222;1038;969;811;790;685;611;573;565;492;467;436;422;388;330;225;220;216;177;125;101.088;0;98.0002;96.9213;12;6;3;1;1;1;1096;0;1383;0;683;1743;35;1834;0;303;1695;12;2400;0;79;1352;13;2833;0;244;767;0;1;1;0
D:\_summer\projekts\20130626\testproject\10\01.bmp;34;50.0606;50.0304;51.366;1010;878;741;649;583;508;478;454;433;417;392;385;382;370;325;317;287;283;205;144.751;0;106.501;110.258;7;5;3;1;1;1;1017;0;1077;0;607;1965;195;1427;0;312;1904;201;1894;0;105;1587;258;2193;0;332;1230;89;1;1;0
D:\_summer\projekts\20130626\testproject\10\01.bmp;35;59.8184;57.6233;57.3499;1019;992;871;840;774;723;634;604;561;551;499;497;406;261;162;155;139;138;114;102.432;0;107.649;78.2353;13;8;6;2;2;2;622;0;1286;0;1593;937;28;2131;0;948;762;3;2950;0;524;370;0;2891;0;937;16;0;2;1;1
D:\_summer\projekts\20130626\testproject\10\01.bmp;36;63.4279;58.2315;56.9318;998;984;917;866;796;740;698;639;608;578;509;492;423;282;263;211;206;137;123;83.2399;0;95.4175;71.6503;21;12;4;6;4;3;563;0;1600;0;1084;1039;121;2454;0;439;926;25;3103;0;123;609;9;3209;0;370;265;0;2;1;1
D:\_summer\projekts\20130626\testproject\10\01.bmp;37;56.8889;54.9971;54.4711;1083;1069;1012;987;946;850;749;671;618;505;434;340;328;252;211;115;93;92;55;102.881;0;104.347;82.941;15;9;5;7;4;2;398;0;850;0;1508;1360;126;1715;0;748;1362;19;2810;0;139;891;4;3088;0;269;487;0;2;1;1
D:\_summer\projekts\20130626\testproject\10\01.bmp;38;50.4285;49.532;48.0806;871;762;607;548;510;387;220;176;162;62;36;31;19;16;0;0;0;0;0;83.0999;60;83.4518;80.3157;0;0;0;0;0;0;0;526;0;0;859;1101;1884;0;0;704;1181;1959;0;0;582;1156;2106;0;0;0;1208;2636;0;2;1
D:\_summer\projekts\20130626\testproject\10\01.bmp;39;78.9657;67.6954;63.545;794;631;281;220;95;44;9;9;9;7;5;5;0;0;0;0;0;0;0;24.8236;10;28.3329;31.7126;0;0;0;0;0;0;458;0;10;0;136;0;3698;23;0;158;0;3663;22;0;187;0;3635;13;0;32;0;3799;0;2;0
D:\_summer\projekts\20130626\testproject\10\01.bmp;40;68.1647;64.2856;62.5812;1071;1043;927;891;840;775;665;640;579;517;469;453;398;369;308;295;212;167;138;60.8036;0;68.8208;63.9289;15;9;4;2;1;1;1036;0;2020;0;1155;533;136;2707;0;683;392;62;3260;0;430;114;40;2444;0;1310;0;90;1;1;1
D:\_summer\projekts\20130626\testproject\10\01.bmp;41;69.5372;66.7625;65.5944;1041;1011;970;932;914;830;773;725;628;615;548;449;429;359;324;221;181;180;178;84.8293;0;90.613;67.7532;19;9;2;0;0;0;137;755;1409;0;1605;587;243;2033;0;1165;495;151;2388;0;988;293;175;2196;0;1618;30;0;1;1;1
D:\_summer\projekts\20130626\testproject\10\01.bmp;42;53.873;53.6553;54.7771;992;938;840;791;724;634;545;532;497;497;471;456;450;447;346;319;261;223;122;134.335;0;111.011;99.7403;22;12;4;1;1;1;820;32;1432;0;918;1448;46;2206;0;417;1213;8;3172;0;74;598;0;3677;0;149;18;0;2;1;0
D:\_summer\projekts\20130626\testproject\10\01.bmp;43;59.217;58.3478;57.9365;1054;1029;958;893;852;791;736;714;684;671;609;554;484;432;393;390;230;95;39;102.354;0;99.4752;86.7569;18;8;5;1;1;1;876;0;1557;0;999;1218;70;2220;0;560;1049;15;3024;0;140;673;7;3408;0;200;236;0;2;1;1
D:\_summer\projekts\20130626\testproject\10\01.bmp;44;54.8671;54.0442;54.8132;1028;977;909;864;803;733;702;673;626;562;520;504;475;372;300;256;156;85;67;124.55;0;116.077;90.6361;23;9;5;4;3;2;1012;0;1394;0;1149;1158;143;2274;0;413;1132;25;3158;0;146;538;2;3350;0;304;190;0;2;1;1
D:\_summer\projekts\20130626\testproject\10\01.bmp;45;47.9623;46.1345;45.7656;1028;962;790;716;598;567;539;526;420;403;333;329;283;276;214;191;176;129;105;121.059;0;101.287;106.367;12;7;4;1;1;1;661;0;498;0;839;2380;127;865;0;550;2385;44;1552;0;307;1942;43;2359;0;41;1444;0;1;2;1
D:\_summer\projekts\20130626\testproject\10\01.bmp;46;68.218;62.7328;61.1787;1089;1068;1042;1025;971;930;864;839;790;739;656;631;500;413;290;211;158;157;131;79.499;0;90.8758;65.9904;14;10;4;1;1;1;963;0;1172;0;1759;496;417;1921;0;1302;300;321;2504;0;885;104;351;1438;0;2406;0;0;2;1;1
D:\_summer\projekts\20130626\testproject\10\01.bmp;47;49.5754;47.9409;48.0432;1044;999;897;806;742;668;551;449;395;255;147;132;131;125;88;70;61;61;60;124.369;0;109.417;96.7914;13;6;3;4;2;2;150;0;911;0;816;2023;94;1481;0;286;2045;32;2112;0;87;1597;48;2645;0;156;1043;0;1;2;1
D:\_summer\projekts\20130626\testproject\10\01.bmp;48;57.2305;55.6267;52.4097;849;812;539;468;438;408;252;238;208;157;151;151;44;30;0;0;0;0;0;80.8119;120;70.3004;87.6878;0;0;0;0;0;0;8;625;41;0;885;483;2435;24;0;860;393;2567;0;0;773;329;2742;0;0;396;522;2926;0;2;1
D:\_summer\projekts\20130626\testproject\10\01.bmp;49;82.3455;70.1863;65.7242;669;480;314;264;221;204;150;117;111;110;94;90;54;53;37;36;35;34;0;24.1613;12;29.8004;31.5215;0;0;0;0;0;0;537;0;150;0;478;5;3211;103;0;521;0;3220;32;0;560;0;3252;0;0;32;0;3812;0;2;0
D:\_summer\projekts\20130626\testproject\10\01.bmp;50;83.3827;79.6691;76.2305;1060;1005;935;888;818;694;646;629;554;547;526;433;342;317;249;243;242;241;237;53.5791;0;59.5061;56.9261;14;12;5;0;0;0;88;0;1862;0;1463;388;131;2558;0;904;306;76;3285;0;424;45;90;2947;0;580;0;317;2;1;0
D:\_summer\projekts\20130626\testproject\10\01.bmp;51;100.398;97.1597;94.2864;980;951;899;881;847;779;743;728;681;663;566;540;498;480;411;398;337;292;220;53.3197;0;57.6386;47.282;8;7;5;2;2;2;311;1194;2552;0;870;156;266;2970;0;755;58;61;3236;0;566;0;42;3075;0;745;0;24;0;1;1
D:\_summer\projekts\20130626\testproject\10\01.bmp;52;94.2068;90.9339;88.6852;1011;974;930;894;852;825;759;745;717;703;682;652;637;632;571;538;515;513;463;71.1764;0;81.2361;65.124;22;12;5;3;2;2;1247;0;2733;0;549;472;90;3123;0;314;351;56;3512;0;172;157;3;3401;0;443;0;0;1;1;1
D:\_summer\projekts\20130626\testproject\10\01.bmp;53;78.905;76.564;75.1436;1051;999;913;883;800;777;753;751;718;701;643;596;589;551;520;471;409;370;323;87.68;0;90.6555;80.6731;17;11;4;1;1;0;913;0;2091;0;704;826;223;2438;0;449;721;236;3003;0;250;557;34;2840;0;847;67;90;1;1;1
D:\_summer\projekts\20130626\testproject\10\01.bmp;54;72.2666;69.4225;67.6288;1051;993;928;861;814;713;650;632;596;588;562;508;418;407;379;355;341;337;282;72.4472;0;83.9737;75.3964;20;10;5;8;4;3;933;0;1641;0;963;1118;122;2320;0;548;946;30;3086;0;229;525;4;3086;0;758;0;0;1;1;1
D:\_summer\projekts\20130626\testproject\10\01.bmp;55;63.7578;58.9415;57.9511;1054;1032;968;944;936;891;817;810;796;770;737;708;590;558;519;415;408;334;294;112.649;240;109.796;110.022;24;12;5;7;4;3;411;0;1149;0;1146;1410;139;1784;0;748;1279;33;2764;0;232;780;68;2415;0;1303;126;0;2;1;1
D:\_summer\projekts\20130626\testproject\10\01.bmp;56;66.2934;64.4641;64.0333;1093;1058;998;985;932;900;814;746;680;651;599;527;391;297;224;196;174;154;125;99.2677;0;106.614;72.1218;23;13;5;3;3;1;644;0;1457;0;1747;600;40;2673;0;711;453;7;3372;0;206;256;10;2854;0;990;0;0;2;1;1
D:\_summer\projekts\20130626\testproject\10\01.bmp;57;47.5172;47.0133;47.3652;1020;999;881;829;702;529;473;396;243;241;141;126;108;104;97;97;13;13;11;132.057;240;105.7;99.4817;5;4;3;0;0;0;0;303;262;0;840;2153;589;430;0;679;2184;551;712;0;550;1930;652;887;0;687;2102;168;1;2;1
